budget,genres,id,revenue,runtime,vote_average,vote_count,rating
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,4.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,2.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,2.5
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,4.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,4.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.5
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,2.5
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.5
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,2.5
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,4.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,5.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,4.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,4.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,4.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,1.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,0.5
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,4.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,5.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,4.5
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,5.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,4.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.5
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,4.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,4.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,5.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.5
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,4.5
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.5
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,4.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,5.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,4.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.5
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.5
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,4.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.5
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,4.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,4.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.5
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,2.0
40000000.0,Adventure,165,332000000.0,108.0,7.4,3926.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,2.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,2.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.5
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,1.5
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,2.5
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,2.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,2.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,1.5
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,2.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,2.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,2.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,2.5
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,4.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,4.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,1.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,4.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,2.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,2.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,2.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,4.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,2.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,4.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,4.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,4.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,4.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,3.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,2.0
40000000.0,Adventure,196,244527583.0,118.0,7.1,2978.0,2.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,5.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,2.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,3.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,5.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,3.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,1.5
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,3.5
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.5
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,1.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.5
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,3.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,1.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,3.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,1.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,5.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,3.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,2.5
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,5.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,2.5
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,3.5
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,3.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,1.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,3.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,5.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.5
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,5.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,3.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.5
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,3.5
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,0.5
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,3.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,5.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,5.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,2.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,5.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,3.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,5.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,3.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,3.5
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.5
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,5.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,3.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,3.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,3.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,2.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,5.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,2.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,5.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,5.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,3.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.5
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,5.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,5.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,3.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,2.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,4.5
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,3.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,5.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,2.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,3.0
5000000.0,Action,551,84563118.0,117.0,7.3,274.0,5.0
2000000.0,Action,346,271841.0,207.0,8.2,892.0,3.0
2000000.0,Action,346,271841.0,207.0,8.2,892.0,3.0
2000000.0,Action,346,271841.0,207.0,8.2,892.0,3.0
2000000.0,Action,346,271841.0,207.0,8.2,892.0,3.0
2000000.0,Action,346,271841.0,207.0,8.2,892.0,3.0
2000000.0,Action,346,271841.0,207.0,8.2,892.0,3.0
40000000.0,Action,841,30925690.0,137.0,6.5,576.0,4.0
40000000.0,Action,841,30925690.0,137.0,6.5,576.0,4.0
40000000.0,Action,841,30925690.0,137.0,6.5,576.0,3.5
40000000.0,Action,841,30925690.0,137.0,6.5,576.0,2.5
40000000.0,Action,841,30925690.0,137.0,6.5,576.0,4.0
40000000.0,Action,841,30925690.0,137.0,6.5,576.0,4.0
40000000.0,Action,841,30925690.0,137.0,6.5,576.0,4.0
54000000.0,Crime,242,136766062.0,162.0,7.1,1589.0,4.0
54000000.0,Crime,242,136766062.0,162.0,7.1,1589.0,4.0
54000000.0,Crime,242,136766062.0,162.0,7.1,1589.0,4.0
54000000.0,Crime,242,136766062.0,162.0,7.1,1589.0,3.0
1227401.0,Mystery,1411,1277401.0,100.0,6.4,15.0,3.0
1227401.0,Mystery,1411,1277401.0,100.0,6.4,15.0,5.0
1227401.0,Mystery,1411,1277401.0,100.0,6.4,15.0,3.5
1227401.0,Mystery,1411,1277401.0,100.0,6.4,15.0,5.0
1227401.0,Mystery,1411,1277401.0,100.0,6.4,15.0,5.0
1227401.0,Mystery,1411,1277401.0,100.0,6.4,15.0,4.0
1227401.0,Mystery,1411,1277401.0,100.0,6.4,15.0,5.0
1227401.0,Mystery,1411,1277401.0,100.0,6.4,15.0,4.0
1227401.0,Mystery,1411,1277401.0,100.0,6.4,15.0,4.0
1227401.0,Mystery,1411,1277401.0,100.0,6.4,15.0,5.0
1227401.0,Mystery,1411,1277401.0,100.0,6.4,15.0,4.0
1227401.0,Mystery,1411,1277401.0,100.0,6.4,15.0,2.0
1227401.0,Mystery,1411,1277401.0,100.0,6.4,15.0,4.0
1227401.0,Mystery,1411,1277401.0,100.0,6.4,15.0,5.0
1227401.0,Mystery,1411,1277401.0,100.0,6.4,15.0,5.0
1227401.0,Mystery,1411,1277401.0,100.0,6.4,15.0,3.0
1227401.0,Mystery,1411,1277401.0,100.0,6.4,15.0,3.5
1227401.0,Mystery,1411,1277401.0,100.0,6.4,15.0,2.5
1227401.0,Mystery,1411,1277401.0,100.0,6.4,15.0,3.5
1227401.0,Mystery,1411,1277401.0,100.0,6.4,15.0,5.0
1227401.0,Mystery,1411,1277401.0,100.0,6.4,15.0,4.0
1227401.0,Mystery,1411,1277401.0,100.0,6.4,15.0,5.0
1227401.0,Mystery,1411,1277401.0,100.0,6.4,15.0,4.0
1227401.0,Mystery,1411,1277401.0,100.0,6.4,15.0,5.0
1227401.0,Mystery,1411,1277401.0,100.0,6.4,15.0,5.0
160000.0,Documentary,1779,6706368.0,91.0,7.4,92.0,1.0
160000.0,Documentary,1779,6706368.0,91.0,7.4,92.0,3.5
160000.0,Documentary,1779,6706368.0,91.0,7.4,92.0,3.0
160000.0,Documentary,1779,6706368.0,91.0,7.4,92.0,2.5
160000.0,Documentary,1779,6706368.0,91.0,7.4,92.0,3.0
160000.0,Documentary,1779,6706368.0,91.0,7.4,92.0,3.5
160000.0,Documentary,1779,6706368.0,91.0,7.4,92.0,2.0
160000.0,Documentary,1779,6706368.0,91.0,7.4,92.0,2.5
160000.0,Documentary,1779,6706368.0,91.0,7.4,92.0,4.0
160000.0,Documentary,1779,6706368.0,91.0,7.4,92.0,3.0
160000.0,Documentary,1779,6706368.0,91.0,7.4,92.0,3.0
160000.0,Documentary,1779,6706368.0,91.0,7.4,92.0,2.0
160000.0,Documentary,1779,6706368.0,91.0,7.4,92.0,2.0
160000.0,Documentary,1779,6706368.0,91.0,7.4,92.0,1.5
160000.0,Documentary,1779,6706368.0,91.0,7.4,92.0,3.0
160000.0,Documentary,1779,6706368.0,91.0,7.4,92.0,3.0
160000.0,Documentary,1779,6706368.0,91.0,7.4,92.0,4.0
160000.0,Documentary,1779,6706368.0,91.0,7.4,92.0,2.5
160000.0,Documentary,1779,6706368.0,91.0,7.4,92.0,3.0
0.0,Drama,678,0.0,97.0,7.6,111.0,5.0
0.0,Drama,678,0.0,97.0,7.6,111.0,4.0
0.0,Drama,678,0.0,97.0,7.6,111.0,5.0
0.0,Drama,678,0.0,97.0,7.6,111.0,4.0
0.0,Drama,678,0.0,97.0,7.6,111.0,4.0
0.0,Drama,678,0.0,97.0,7.6,111.0,4.0
0.0,Drama,678,0.0,97.0,7.6,111.0,4.0
0.0,Drama,678,0.0,97.0,7.6,111.0,5.0
0.0,Drama,678,0.0,97.0,7.6,111.0,3.5
0.0,Drama,678,0.0,97.0,7.6,111.0,4.0
0.0,Drama,678,0.0,97.0,7.6,111.0,1.0
0.0,Drama,678,0.0,97.0,7.6,111.0,2.5
11000000.0,Drama,907,111858363.0,197.0,7.4,252.0,4.0
11000000.0,Drama,907,111858363.0,197.0,7.4,252.0,2.0
11000000.0,Drama,907,111858363.0,197.0,7.4,252.0,4.0
11000000.0,Drama,907,111858363.0,197.0,7.4,252.0,4.0
11000000.0,Drama,907,111858363.0,197.0,7.4,252.0,5.0
11000000.0,Drama,907,111858363.0,197.0,7.4,252.0,4.0
11000000.0,Drama,907,111858363.0,197.0,7.4,252.0,3.0
11000000.0,Drama,907,111858363.0,197.0,7.4,252.0,5.0
11000000.0,Drama,907,111858363.0,197.0,7.4,252.0,4.0
11000000.0,Drama,907,111858363.0,197.0,7.4,252.0,5.0
11000000.0,Drama,907,111858363.0,197.0,7.4,252.0,5.0
0.0,Fantasy,5961,4971340.0,188.0,7.3,138.0,4.0
0.0,Fantasy,5961,4971340.0,188.0,7.3,138.0,3.0
0.0,Drama,2887,0.0,140.0,5.8,24.0,1.0
0.0,Drama,2887,0.0,140.0,5.8,24.0,4.0
6000000.0,Crime,793,8551228.0,120.0,7.7,758.0,4.0
17000000.0,Science Fiction,97,33000000.0,96.0,6.6,717.0,4.0
17000000.0,Science Fiction,97,33000000.0,96.0,6.6,717.0,4.0
17000000.0,Science Fiction,97,33000000.0,96.0,6.6,717.0,3.0
17000000.0,Science Fiction,97,33000000.0,96.0,6.6,717.0,3.5
17000000.0,Science Fiction,97,33000000.0,96.0,6.6,717.0,3.0
17000000.0,Science Fiction,97,33000000.0,96.0,6.6,717.0,4.0
17000000.0,Science Fiction,97,33000000.0,96.0,6.6,717.0,5.0
17000000.0,Science Fiction,97,33000000.0,96.0,6.6,717.0,4.5
0.0,Comedy,2107,0.0,95.0,6.4,88.0,2.0
0.0,Comedy,2107,0.0,95.0,6.4,88.0,3.0
0.0,Comedy,2107,0.0,95.0,6.4,88.0,4.0
0.0,Comedy,2107,0.0,95.0,6.4,88.0,3.0
0.0,Comedy,2107,0.0,95.0,6.4,88.0,3.0
0.0,Comedy,2107,0.0,95.0,6.4,88.0,3.0
0.0,Comedy,2107,0.0,95.0,6.4,88.0,3.0
0.0,Comedy,2107,0.0,95.0,6.4,88.0,2.0
0.0,Comedy,2107,0.0,95.0,6.4,88.0,5.0
0.0,Comedy,2107,0.0,95.0,6.4,88.0,4.0
10000000.0,Crime,227,33697647.0,91.0,6.9,293.0,2.0
10000000.0,Crime,227,33697647.0,91.0,6.9,293.0,4.0
10000000.0,Crime,227,33697647.0,91.0,6.9,293.0,4.0
10000000.0,Crime,227,33697647.0,91.0,6.9,293.0,2.0
10000000.0,Crime,227,33697647.0,91.0,6.9,293.0,2.5
10000000.0,Crime,227,33697647.0,91.0,6.9,293.0,3.0
10000000.0,Crime,227,33697647.0,91.0,6.9,293.0,2.0
10000000.0,Crime,227,33697647.0,91.0,6.9,293.0,3.0
10000000.0,Crime,227,33697647.0,91.0,6.9,293.0,5.0
10000000.0,Crime,227,33697647.0,91.0,6.9,293.0,3.0
10000000.0,Crime,227,33697647.0,91.0,6.9,293.0,3.0
10000000.0,Crime,227,33697647.0,91.0,6.9,293.0,4.0
10000000.0,Crime,227,33697647.0,91.0,6.9,293.0,4.0
10000000.0,Crime,227,33697647.0,91.0,6.9,293.0,1.0
10000000.0,Crime,227,33697647.0,91.0,6.9,293.0,4.0
10000000.0,Crime,227,33697647.0,91.0,6.9,293.0,4.0
28000000.0,Adventure,87,333000000.0,118.0,7.1,2841.0,3.0
28000000.0,Adventure,87,333000000.0,118.0,7.1,2841.0,1.0
28000000.0,Adventure,87,333000000.0,118.0,7.1,2841.0,1.0
4000000.0,Fantasy,123,30471420.0,132.0,6.1,187.0,4.0
4000000.0,Fantasy,123,30471420.0,132.0,6.1,187.0,5.0
4000000.0,Fantasy,123,30471420.0,132.0,6.1,187.0,4.0
4000000.0,Fantasy,123,30471420.0,132.0,6.1,187.0,3.0
4000000.0,Fantasy,123,30471420.0,132.0,6.1,187.0,4.0
4000000.0,Fantasy,123,30471420.0,132.0,6.1,187.0,3.0
4000000.0,Fantasy,123,30471420.0,132.0,6.1,187.0,5.0
30000000.0,Horror,2907,191502426.0,99.0,6.7,871.0,2.0
30000000.0,Horror,2907,191502426.0,99.0,6.7,871.0,5.0
30000000.0,Horror,2907,191502426.0,99.0,6.7,871.0,3.0
30000000.0,Horror,2907,191502426.0,99.0,6.7,871.0,4.0
30000000.0,Horror,2907,191502426.0,99.0,6.7,871.0,3.0
30000000.0,Horror,2907,191502426.0,99.0,6.7,871.0,1.0
9000000.0,Drama,4978,84542002.0,80.0,6.6,344.0,4.5
9000000.0,Drama,4978,84542002.0,80.0,6.6,344.0,5.0
9000000.0,Drama,4978,84542002.0,80.0,6.6,344.0,3.0
9000000.0,Drama,4978,84542002.0,80.0,6.6,344.0,2.5
9000000.0,Drama,4978,84542002.0,80.0,6.6,344.0,3.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,3.5
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,4.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,3.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,3.5
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,5.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,4.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,5.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,5.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,4.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,5.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,4.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,3.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,4.5
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,4.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,4.5
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,4.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,3.5
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,2.5
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,4.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,3.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,4.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,4.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,5.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,4.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,3.5
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,2.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,3.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,4.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,5.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,4.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,3.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,3.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,4.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,4.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,2.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,4.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,1.5
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,4.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,3.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,5.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,3.5
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,2.5
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,5.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,3.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,4.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,3.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,5.0
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,4.5
3200000.0,Horror,805,33395426.0,136.0,7.5,892.0,3.0
90000.0,Comedy,2182,0.0,87.0,4.7,74.0,4.0
90000.0,Comedy,2182,0.0,87.0,4.7,74.0,4.0
15000000.0,Fantasy,4011,73326666.0,92.0,7.1,1475.0,4.5
15000000.0,Fantasy,4011,73326666.0,92.0,7.1,1475.0,1.0
15000000.0,Fantasy,4011,73326666.0,92.0,7.1,1475.0,4.5
15000000.0,Fantasy,4011,73326666.0,92.0,7.1,1475.0,4.5
15000000.0,Fantasy,4011,73326666.0,92.0,7.1,1475.0,5.0
